nombre,altura,peso
Bibiana Judith Torre Acero,163.34966025416676,52.53662398957826
Jorge Gimeno-Feijoo,176.20974018388873,37.47623100434253
Nidia Cárdenas Cordero,168.9718096597492,50.44878958784696
Angelita Ripoll Fabra,172.63069353619358,30.02437071350925
Álvaro Federico Macias Boada,180.1709110474657,103.525394493026
Goyo Caro,145.10057337287157,25.088537231595545
Aníbal Dominguez Silva,164.2076826710833,107.14382680254413
Ramiro Miranda Carranza,157.52627795713394,79.42735352357033
Amaro Juan Juárez,147.7254750407358,73.16880354348993
Encarnación Villanueva Villalobos,194.53428400454203,92.335849060427
Cornelio Español,154.47863255123684,44.07412554614328
Obdulia Nidia Guardia Villar,175.42435567238607,121.79488437713424
Manuel Baró Camps,178.95695361454267,37.01278179656432
Florinda Villegas Jordán,184.282623627576,73.0288531095172
Marc Guijarro Cano,200.0,159.06023040494136
Jacobo Ferrándiz Herrero,177.08156266691597,50.83149005773326
Baudelio Ribes Cepeda,174.88899447699234,103.09236522851076
José Manuel Donaire Chacón,169.2085337011046,70.48935664388537
Octavia Fuster Olmedo,200.0,57.030778239457504
Clarisa Gimeno Guerrero,148.84147878652527,51.62758370834207
Alejandra Olga Sanz Zapata,156.62487708638744,44.20824650519228
Luis Miguel Navas,181.08428116080427,110.68212864002214
Teófila del Delgado,171.04803353879134,57.35842826245875
Donato Salas Villalba,140.0,25.047474153007027
Adolfo del Juliá,158.1258284639947,56.48173236442862
Azucena Mármol Valencia,157.84315805217562,93.0882699493548
Galo Palomares Abellán,183.506251126226,123.64476283404096
Violeta Guardiola Marín,181.88916512741272,76.64661652091429
Vera Nélida Gelabert Niño,165.13798649738652,64.83643971600196
Dimas Zamorano,166.62820263767242,93.83438973304396
Gonzalo Cayetano Alegria Figueroa,178.48761536623047,35.29300962082977
Américo Cano-Infante,145.22030748120054,67.85859533353906
Sebastián Almeida Vicens,178.6575372880955,51.068994900684345
Victor Manuel Aliaga,171.2782921673846,32.15861589757504
Benigna Águila,175.1857862194292,41.03118369837373
Leandro del Alberdi,169.19516907304492,51.20787612994314
Marcelino de Casanovas,189.4789907134837,134.38413091151193
Aureliano Zamorano Saez,187.19394283236068,83.14831096440633
Macaria de Font,152.26175277950097,36.50969530607302
Fabio Manuel Escalona,165.69162379727487,72.98072887582096
Adelia de Roselló,163.36682138365168,62.27548914436461
Palmira de Coello,179.13964391137426,36.29839108087155
Ciríaco Marqués Caro,172.91678085939486,114.4231979446306
Salomón Peral-Posada,175.51325369222428,83.9464199539147
Manuelita Escrivá Mateu,165.9243347082392,77.33835508777116
Almudena del Carrillo,173.29144730972314,97.39936855312708
Anselmo Trillo Ramón,170.93119882638328,55.643303673081725
Sabina Toro Quirós,176.78316472399,61.848109627967865
Lina Niño,181.0577435038028,117.9226006603743
Seve Acosta,159.7134764489758,39.527179533015214
Chus del Vara,164.7966885330716,40.629949402223296
Luis Miguel Pallarès Pi,164.4452270268173,32.75371276088769
Rosa Vendrell,169.18936528458443,68.37557987034688
Silvia Machado Alberola,162.43485312971512,28.234164000735
Eva María García Sanchez,171.87464618335125,68.18377457518888
José Mari Mulet Maldonado,171.72327296611593,34.64963909345473
Primitiva Sanmiguel Cortés,150.34134354841314,53.524749077554816
Selena Montalbán,175.50100315443376,62.11023641080626
Jessica Escudero,164.88879134098727,92.04276459249706
Jordán Bueno Chamorro,164.34549176305438,98.2054033865361
Irene Arnaiz,151.56555904026757,33.485727604904746
Martirio Molins Pol,171.8729625887941,60.48947017883301
Mirta Giménez Luján,156.90735706902697,52.38986284386827
Primitiva Coral Piña Dávila,165.3179457439312,104.81487970534872
Chus Redondo-Querol,191.6077293112673,47.850595529655614
Felix Casanova-Vall,158.22295831562792,56.405521043642274
Pío Peñalver Hernández,200.0,56.66966139443797
Ernesto Carvajal Parra,162.38739137456022,41.28962373578917
Geraldo Gonzalo Gaya,181.60467882279613,65.73589854903246
Angelino Palmer-Pulido,142.6905016442933,50.35185949639695
Agustín Rosales Mármol,165.63384046854304,79.5574889531607
Amarilis Guijarro Sosa,164.32773130743828,63.37877393513919
Graciana Rosalinda Bernal Quintana,163.273534846952,40.7722417364716
Fito Plana Moliner,169.13098662919842,37.41547445944359
Soraya Robles Roda,140.91420679435203,26.84153416267696
Cosme Gargallo Ledesma,184.62432799432443,35.58107317131418
Leopoldo Pera,182.699936304726,54.7532813214668
Jose Amor Porras,140.0,25.40441882103943
Francisca Sosa Higueras,174.21896104603388,43.89239304593295
Sosimo Murcia Company,186.13892664295835,80.98164158087427
Inmaculada de Bolaños,144.29245654079904,32.52068017021277
Alfonso Samu Tirado Amorós,176.36999287062514,45.12686370615562
Imelda Larrañaga Rivera,170.82642890795407,111.89435877686697
Chus Quevedo,193.4192042121433,62.33274644751841
Jovita Nazaret Portillo Company,169.35046615206738,69.96239758990134
Amador del Guzmán,162.08699878734404,30.916967742218
Brunilda de Sanchez,179.44936816681843,109.2227042588033
Florinda Mínguez Vara,185.61992705502908,80.3080486662915
Nélida Montaña-Beltrán,169.61054809688224,29.14782017781674
Guadalupe del Pi,153.96339325529516,44.17011146302052
Juliana Riera Jerez,177.03135814259744,51.08770818830678
Xavier Pastor Avilés,197.37486104092625,67.44317363339482
Jacinta Escobar Albero,160.02968000859497,45.573013912275584
Anacleto Sotelo Pomares,154.90106909742573,32.91940284431218
Aránzazu Nogués Boada,159.34525259993126,78.25856931974138
Celia Jurado Bonilla,171.13235960962427,105.9553800390342
Seve Cantero Meléndez,166.84763764572412,33.40167154322409
Jeremías Amador Corral,142.74374393079506,38.83139985257124
Baltasar Galindo Agustí,146.67574697323866,38.11928360375069
Modesta de Barberá,183.4217930736355,122.78538006106592
Dulce Llobet Comas,170.61883490319792,64.54864856338308
Juan Pablo Sanabria Paredes,179.95317525076294,117.73738935757947
Emperatriz González,166.5630947689022,102.12544333493116
Aristides Augusto Ordóñez Montserrat,152.06550034765775,30.18291949601743
Sol Barba Arco,200.0,143.02194225651508
Danilo Batlle Llorente,153.71078902142742,53.13920209425648
Alcides Hoz Valle,155.1099426483471,34.05824898933605
Roldán Luis Riba Zamorano,165.85669505965492,63.054856220924734
Efraín Calzada Andreu,158.60092188520755,56.3028931341055
María Dolores Samper Amorós,167.56454895982984,54.08557304769919
Loreto Rodríguez Vidal,172.54888665524726,45.44081179896949
Jordán Íñigo Sacristán Morillo,163.28180211258407,33.98176846154456
Sarita Gárate Navas,147.55968139971918,37.60605591314311
Bernardita Querol,171.84479456668237,74.77838701256738
Ildefonso Dueñas,160.30365207757066,30.47443183677317
Paco Hierro Prada,198.4570736456327,98.27377388075811
Marcelino Valls Carbó,147.40886936691783,26.89417934828232
Liliana Noemí Lago Zamorano,149.62928409692182,68.14778810841172
Aristides Páez,151.0832269742074,89.7126079775452
Reinaldo Cuervo Porcel,176.5937725158801,66.55559895209076
Rufino Lázaro Viña Granados,181.58982581403143,109.7923202286884
Mar Recio Alberto,176.4399548290548,55.88705711276746
Héctor Palma-Marcos,177.16770457969392,116.98107930019744
Clara Arana Otero,164.6472474046412,29.2468574610408
Prudencia Gargallo Elías,156.54301888289746,61.05982814645781
Celestina Leon Campo,164.2688909996918,47.51438160817125
Melisa Riba Nogueira,165.52170958063306,57.33035161248277
Lola Quiroga Manuel,170.11724157435378,44.10082873498283
Severo Llabrés Cuadrado,198.5236421976981,57.66369213662138
Charo Palomares Carvajal,200.0,126.63436288984016
Celso Echeverría,171.68631520017345,77.44829079839413
José Manuel Pelayo Briones,168.7305657705105,86.14253266393345
Rosario Espinosa Quevedo,168.29355644421128,82.97957831578768
Josué Reig Briones,169.6340970633127,87.21379521227679
Natividad Solsona Lumbreras,188.85130946570868,89.55776855406184
Espiridión Torralba Valenciano,159.29015102290097,39.64093317488437
Damián Pomares-Muro,164.161956584529,39.04236950271026
Laura Barrera Soto,140.0,42.53282048487637
Brunilda Alcázar Agudo,187.82762979626685,70.65100081989927
Alondra Crespo Riba,185.71104104549943,125.9639084746118
Armando Cuadrado Codina,167.60305647231598,60.14786922970259
Anunciación Camacho Parejo,180.6984265741217,109.082360037388
Ruperto Sáez Sobrino,176.29862360064865,121.52740143094078
Curro Adán Verdejo,167.4559366246759,53.204335466610445
Juan Carlos Prado Escalona,189.91947514969087,82.44772962570215
Julie Maxi Perales Gimeno,180.5978927669468,87.58035853636214
Bartolomé Arsenio Tomás Suarez,184.90584168173052,46.84842121900704
Nilda Julián Osuna,175.0830492783553,48.44368163344576
Susanita Leon Tur,163.86763625622118,92.41372265918147
Violeta Benítez-Castañeda,158.71023604434714,94.77652926275412
Adora de Barragán,164.5974744428264,30.553956966131004
Odalys de Quintana,142.97470375578217,38.29713815872802
Nuria Alba Alvarado,150.88591495530136,60.08983786652379
Eustaquio Bruno Navas Baños,158.2706505164292,93.83402447665364
Mayte Josefina Cid Ferreras,176.1659834740289,124.04112641249672
Germán Ciro Doménech Leiva,162.99551829549108,58.616875015001256
Marc Carmelo Simó Batlle,161.45926120839826,43.7509047425509
Edmundo Llopis Sainz,141.06024804888975,75.27070349533925
Timoteo Morcillo,172.16055725053985,68.92882904937612
Desiderio Izaguirre Manuel,169.69435444447518,53.05917862086387
Andrés Felipe del Pombo,165.67892366612898,30.7083860368082
Flavia del Cardona,174.94629507171632,46.92672089444765
Bárbara Rosado Saldaña,177.44541303895377,50.80414509138971
Nidia Tomás Heredia,140.0,45.57247525644608
Emigdio Ricart-Nogueira,140.60611328655347,23.322068556934884
Rita de Yáñez,161.37556647410906,28.56826818015765
Dulce Torrens Castro,181.536537662618,93.54595032595483
Moisés Palmer Solís,158.48452518783196,85.47696606798235
Bartolomé Cesar Gárate Gisbert,185.171404620546,53.03070131865377
Loreto Llano Padilla,189.87068293159365,55.903715493108365
Odalis Barrio-Pedrosa,177.9208556228658,47.05994520632287
Jacinta Palma Plaza,196.1459351351029,49.36075401438831
Corona Nicolás Beltrán,170.51899757123326,64.02489211874594
Toño Almagro Ballesteros,183.39221625788235,130.09569118040304
Guadalupe Perera Sanchez,162.7291773671715,69.51681772870546
Charo del Guitart,169.1862819158037,67.22915806754722
Adela Artigas Carreño,162.34751300669055,29.044874237152403
Fabián de Calzada,154.15828166774705,41.134886125643774
Celia Duarte Amigó,143.86898650180078,42.40281239613253
Alex Blanch Cañizares,171.8765634643405,98.30194582911084
Leonor Cortés-Segura,200.0,84.0724619724536
Ruben Portillo-Muñoz,178.097855847831,59.37361913230094
Sarita Lumbreras Puga,181.24631328694596,56.57337009346344
Angelino Rocha,182.0599752823001,85.53437095174164
Reyna Torralba Pol,162.31023878837192,74.28096633167152
Teobaldo Escolano Almansa,140.0,31.96499403567187
Flavio del Cervera,186.77686108442168,72.47546707011008
Juan Manuel Seco Castañeda,166.01024816343144,89.34042124988616
Nieves de Ortuño,155.07916906194663,42.70350243264072
Eduardo Angulo,168.7087041954324,62.19916693940404
Ariel del Bonet,169.63078539240053,107.57107092829486
Gerardo Benavente Vallejo,164.0699457289291,63.46354337318057
Fabián del Lledó,194.3011294977669,79.68396139355063
Sarita Salvà Aramburu,170.31940928702716,83.90708870972634
Belen Narváez Ferrández,172.8786447164129,83.14132955920904
Vilma Amat Tejedor,163.51942377437393,51.93410163362358
Tania Bosch,169.75338613802924,52.653272750313945
Tania Adelaida Meléndez Rincón,149.96833236653686,39.74577584376075
Asunción Batalla Alegre,168.23007574111574,28.32034045023048
Quirino Ferrando Iñiguez,153.16983395648646,37.43149750106991
Jose Antonio Mateo Lastra Talavera,170.66547344650175,111.51978061584556
Jose Marín,165.10203413428033,107.3852317652685
Olimpia Escobar Sánchez,188.01279897683625,117.32553124547958
Estrella Mur Menéndez,177.17694778234565,77.09835524262748
Roldán Andrés Ibañez,152.792979119559,61.29948629835547
Tatiana Figueroa,168.6273304137075,55.39073802801408
Leticia Polo,157.53963104557417,48.34224049948775
Ana Sofía Mendoza Navarro,143.39603517126696,73.50119019799415
Abel Marquez Rodriguez,163.94880781801191,35.894148924008704
Eutimio Andreu Jurado,149.00462765599738,73.18511833512073
Emiliana Aroca Galindo,150.78963274099272,36.69718688577106
Fidela Salinas Pozuelo,172.98250429687073,93.07008691300436
Jenaro Riba,176.79845852894846,60.39199949061688
Manuela Reina,177.4276672470985,110.8346527259595
Petrona Perales Cáceres,156.06964743647478,40.18634839272216
Evaristo Alberto Álvarez,148.0501308493059,51.02639649496105
Hilario Figueroa Canales,160.92960470131905,75.05852866669274
Perlita Ballesteros Moliner,170.2865694526008,74.71867503316444
Victoriano Javier Álvarez Trujillo,172.6927441159932,78.45391501341344
Ricardo Falcó Macías,171.63686951241277,63.528696412676055
José de Valbuena,163.07481908595202,50.77177698022888
Adriana Jimenez,182.12834337882717,71.9779845598085
Bonifacio Norberto Alba Cerro,154.42018201192354,37.96321301501168
Fanny Ascensión Peral Roldán,164.44169464159677,30.94895229278054
Etelvina Abril Alcalá Grau,174.29190023566167,95.61354277908434
Marciano de Cerdá,178.35001412486267,98.82558393456684
Vilma Molins Castañeda,178.36485083989635,61.399205528366856
Hortensia Soriano Girona,189.2956951656864,139.75749862243805
Ainara Colomer Durán,180.7283009330133,65.16530764124221
Alejandra Salom-Alcalde,190.85914968488453,87.48215060668029
Ramiro Taboada-Gordillo,182.4100760703784,37.819851250684366
Domitila de Medina,140.0,46.5672805667503
Gema Cañete Mas,175.03922720033594,104.46632367689324
Mario Reina Granados,163.8636950470585,42.39480740735832
Luisina Girona-Antón,187.17737734614076,66.57102468925954
Martirio Pol Valderrama,186.6696019161689,63.42670832697715
Guiomar Zacarías Robles Espinosa,167.7793080251452,54.2932936281547
Sabas Reguera Blanca,186.13622718703823,130.41119581561398
Lourdes Aragón-Camps,197.68167826201545,79.8865826855682
Priscila Jara-Cervantes,170.08335587990382,41.28863648167122
Tamara Llorente Galvez,183.46931960918243,43.4068689368558
Fabricio Bustamante Gimenez,154.9153443210906,25.22763666798106
Segismundo Amaya,180.8182996429553,51.98719159417027
Rosalina Páez Niño,179.69237633246823,76.08274569552299
Mónica Salgado Carrasco,168.74327973038038,46.667475498244166
Delfina Ordóñez Pineda,173.9502628692889,112.2819232354016
Marta Revilla Roma,140.39290738270233,40.7052632736558
Loreto Villena-Llanos,161.18353639853208,58.64049430310654
Gil Bayón Muro,160.16753934594493,63.737382799265205
Viviana Somoza Córdoba,158.0813410638024,26.529309361512464
Clementina del Salcedo,189.58932591550905,40.927298859889774
Florencio del Heredia,166.26611224124235,27.943018393931183
Clotilde Crescencia Santamaría Llamas,165.58204254979566,77.50097626109988
Elisabet Martín Carpio,181.11333121639456,64.83355250215247
Manuel Luis Miguel Luís Barceló,165.66783184112325,30.647718335481223
Fernando Buendía Rocha,163.5633930410578,36.95330711100623
Octavia Reig Enríquez,173.46380596532086,50.61624051032139
Maximiano Ernesto Seguí Riera,158.83968077535877,35.53359806684854
Ana de Quevedo,196.32676225999347,56.789142567701845
Rufino Busquets Frías,151.0086369442691,35.39308407871473
Azahar Aroca Herrera,176.94935306617955,68.14195341974013
Juana Rojas-Feijoo,154.63570781440498,45.3564935544711
Miguel Zurita Páez,188.71818853476944,69.84911985796946
Charo Velázquez Goicoechea,159.9747157948687,41.02257039253132
Apolinar Cepeda-Figueroa,160.65004903981932,46.360551400745024
Nélida Oliva,158.4179847558922,32.04815362482146
Luna Soler Gras,165.04542220004106,34.13045596936421
Eusebia Canales Zapata,190.54800825310227,71.76150698858272
Íngrid Rafaela Muro Prieto,190.94983957745083,86.15172641749032
Jordán del Chaparro,180.4387219070268,76.5870900874854
Micaela del Iriarte,173.56993934292964,34.61495753924442
Fausto del Marí,164.92000252525403,68.74223492715443
Ramiro Falcó Perelló,192.3578539001756,92.9545182215905
Cristian Cáceres Alemán,183.0069109569424,98.06592635614624
Lope Pagès Sarmiento,176.4290827879296,64.43228845195159
Gonzalo Ferrando Ródenas,173.072880760638,70.65415348593231
Che Meléndez Vergara,178.92039043362666,37.71469769475292
Rocío Agudo Peláez,168.74998438255807,63.507844125374405
Estefanía Mosquera Guijarro,149.53044007385432,35.94744131276268
Malena Casado,180.4907427270092,38.465642817343934
Anastasia Tormo Castillo,191.22165081808424,75.55019776370665
Venceslás Montenegro Camacho,184.86620767619576,74.26646711815405
Javier Lasa Almeida,169.0352740758306,85.40981027872428
Candelario Vázquez-Alberola,187.9048968957493,82.10222421765741
Brígida Becerra Anglada,168.85519633231365,34.20491124851513
Jose Luis Alcalá Pozo,172.98144828567388,97.08214637943522
Itziar Bueno Codina,179.0806308094537,57.79383646477089
Encarnita Gonzalo Paredes,175.251759539198,61.7382461106454
Ana Carrera Gallego,169.94054240393973,48.35269212867617
África Echevarría-Novoa,179.03671657481175,39.02156131596242
Macario Muñoz Rosado,168.31819841105082,100.03049751570975
Dan Escudero Garay,179.19161715745216,76.84875106272293
Fabiola de Acero,181.9316943261879,43.64058592753343
Ceferino Palacio Benet,179.8533764394964,79.94136476525493
Moisés Exposito Ariza,175.7752336440053,96.14719658637928
Rafaela Manrique Bauzà,156.80150117370016,54.82809032732259
Salomé Mateu Barco,146.3240296474222,21.806567496430237
Macario Gustavo Morales Herrera,154.48131273877982,45.4370350259504
Sebastián Carro Martorell,160.29592130852774,90.8939009629845
Bernabé Arco Pol,146.8182154776557,47.85611464215412
Noemí Purificación Alvarado Escribano,152.96113058568423,33.87190806408897
Eligia Vallés-Enríquez,170.67900022108287,40.66974807386429
Tere del Gálvez,167.02360360038983,91.85189566865868
Luz Losada Bello,169.67843304534955,57.93914821968572
Ruben Fuente-Llorente,150.8728500624588,46.25164214242314
Xiomara Llano Belmonte,186.79570082733284,94.85279434912935
Belén Iriarte-Peralta,180.61932404787095,54.26439084333833
Aitana Montaña Fuentes,170.8835812593532,80.39453571024774
Miriam Bermudez Alegre,165.79003624660402,44.163737879134914
Marcial Bertrán Bello,165.7003727238169,47.53619505220056
Ricardo Palmer Porras,197.11540343254137,144.44566283599738
Vicenta Pellicer Gallo,178.25339521396455,73.40693160927518
Segismundo Jacinto Artigas Vargas,165.4344938741369,67.76335228280146
Herminia Gomis Valencia,182.8134966412946,128.54616876780847
Elisabet Egea Cuervo,161.0323344577248,88.01309526046144
Custodia Sáenz-Torrent,140.0,21.80137558209861
Calixto Vicens-Posada,200.0,64.81784637127708
Sabina Font Blazquez,165.3713473029254,36.99058247619827
Vinicio Macias Pallarès,160.3088555655358,44.9826800761941
Inocencio Reig Nieto,167.7589230169978,33.77773308052014
Joaquina Lerma Castañeda,151.51956415414793,48.84142607662772
Baltasar Uribe Solana,173.40162438775198,78.36737324781137
Lucas Garmendia Blázquez,178.4940109939731,51.94451315177749
Aurora Carbonell Pou,177.12794630687634,77.52809990975815
Caridad Guerra-Fabregat,142.05126899424073,21.844798482195205
Felipa de Terrón,157.69605443727016,46.87332874726163
Álvaro Madrid Doménech,179.99878263256105,95.06527593923548
Javi Costa Olivé,140.0,23.84833378057324
Melisa de Becerra,144.50575641522428,52.32340528951055
Anita Cañete Peral,179.5370595454464,64.3971633474569
Sol Somoza,181.04801142779505,74.81191174758375
Blanca Coronado Meléndez,161.04660921846002,57.326534142195655
Felicia Escobar Hurtado,173.43114075364045,51.78700032711316
Aitor Barrio Domingo,196.51853136692984,72.15039608528167
Áurea Plana Montes,171.58497412711912,109.77598215898848
Severino García Álamo,151.33392347481202,36.1439154138327
María Lasa Gordillo,156.666200025941,78.04200610064518
Mariano Mosquera Córdoba,191.46732321731747,55.06353485760903
Hortensia Cabello-Español,176.5010021551038,79.80323185990859
Amando Carbonell Chaparro,177.48759270385378,120.3062217571123
Gabriela Carrera Pallarès,174.3577974221989,56.86085201797789
Gabriel Silva Azcona,163.66629249849316,28.89235462335363
Luisa de Guillén,169.2725777125496,104.2744165529962
Visitación Blazquez Boada,142.15287668308713,36.57705317652516
Filomena Amparo Mena Quintana,152.13635287015802,29.36590457754074
Agapito Jimenez Castillo,148.5074577367392,60.91805527233227
Chuy Acedo Uría,150.31695351234754,55.883652115502095
Ana Sofía Vilaplana,145.30222831985435,51.58491433149943
Héctor de Carrera,191.2207244388429,72.81168995450176
Leopoldo Redondo Acedo,174.14038579866622,72.15742179030815
Camilo de Nicolás,199.5835192488682,141.98145333334577
Ainara Moya Robledo,156.0992521316992,57.51259166185045
Paulino Cases Durán,186.72282766766097,70.36153283523271
Narciso Rico Chaves,167.44609572031425,53.25434407714682
Tatiana Torralba Duarte,191.06959205511984,105.16035959488796
Ricardo Blasco Lago,151.0064202097147,24.712407537999898
Araceli Macias Zamorano,180.68100807701987,43.45776551035673
Haroldo Amor Márquez,164.65691804370283,29.335339039364747
Eva Barranco Maldonado,148.5913796107327,51.83777649292752
Xiomara Guijarro Galán,158.1511918124328,75.91656318693146
Emilio Coll Batlle,181.406515815608,80.66321136919814
Saturnina Montes Blanes,170.85518431780085,56.44616208497229
Marta Ribes-Roldan,182.1996313911112,33.83367701642307
Dorita Flor,186.39644956853397,112.95942599756351
Abel Cerezo Torrijos,159.81126047074932,78.32859137445743
Ezequiel Manzano Baños,178.86603784217505,58.12901006328119
Nayara Aurelia Puig Amores,173.13166602615624,60.71785628703738
Apolinar Juárez,160.57063936868806,29.12917100719924
Evaristo Soria Acuña,164.62227045717222,89.44796929840027
René Rogelio Marcos Antón,178.94250027494013,58.51519978339528
Cristian Pinto Bertrán,142.71486248292007,67.81569043753514
Marcelo Lloret Gallego,165.2980219748544,44.689876533931525
Tristán Castilla Quiroga,182.188469857966,92.08165886831256
Purificación Gibert Sarmiento,179.02373765674892,97.05470330031824
Marcia Gual,148.95888431816567,31.228472388257053
Camilo Maldonado Español,153.01523787601573,32.91331209679599
Regina de Pujadas,157.38995905844837,53.18956306663783
Desiderio Oliver Maldonado,187.15296798184784,86.59324136764928
Jordana Arroyo Rivero,156.46391751038485,97.39184914217208
Amparo del Sanz,170.27524729277494,37.89187081033556
Maximiliano Alvarado Sánchez,172.57202611698216,91.22158690277806
Federico Soriano,151.54103664009824,33.32058528016016
Fulgencio Nadal-Pino,171.76237314622404,54.9128699044289
Amaro Osuna,163.26594961918084,56.94738869745336
Calisto Valcárcel Nevado,159.9109146583563,56.59728393708419
Clementina Bárcena Sevilla,164.01259276151987,45.5516802806436
Goyo Rocamora-Nuñez,161.95649561334503,63.12732968149431
María Luisa Coronado Becerra,195.70371949623507,75.33268856907829
Zaida Jerez Marin,185.1525092313547,73.34930599097605
Vanesa Rosa María Armengol Roig,175.67117970344557,71.27318971766586
Cleto Yuste Álamo,174.83668136979648,58.99195057325716
Plácido Ríos,200.0,54.38025821355802
Ernesto del Vallejo,159.90731564587358,26.8171299058646
Néstor Ripoll-Iñiguez,155.73793056916884,33.40520304602863
Carmelita Perelló Lasa,184.73023157357076,84.91150133575093
José María Blazquez Benavides,154.48701322400166,69.84945204040956
Leire Palacios Castañeda,157.89436291857288,44.771528613781896
Vera Borrás Belmonte,197.18720359009436,83.02699146503647
Jose Manuel Valencia-Roselló,150.97976105806706,31.560571469517328
Martina Cañete Zapata,172.51727899010206,61.55454339771103
Jaime Lladó Ayllón,157.10548719920595,48.118446272246246
Carmelo Dueñas Mínguez,173.25124411641093,86.25023644500243
Lilia Bertrán,169.62523773550805,70.61051668861305
Nicodemo Báez Ojeda,160.37808523319222,53.08083213883703
Leandra Úrsula Herranz Girón,180.60974704032492,107.84394410733792
Ricardo Benavides Alberto,158.15340295970623,99.47575782098896
Dani Valentín Boada,174.26978690833258,95.24394154049789
Leocadio Galindo-Tejera,150.27116800487525,55.89120032678471
Guillermo Medina Santamaria,154.79677207163294,32.901667080256885
Goyo Cebrián Soria Márquez,176.9327829331383,49.37893294343862
María Teresa Prieto Baquero,163.6310536573218,64.37879301556522
Marisol Torre Menéndez,184.14684522877548,60.96030795222714
Salvador del Miranda,148.91745417828176,75.441893713492
Etelvina Garriga Beltran,148.4453868914227,49.47034382291976
Prudencia Gallardo Arias,140.0,26.628376895345667
Angelina Sancho Echeverría,155.83270254842108,46.60360945855436
Nilo Frías-Casado,177.38075145721234,78.78002168706837
Encarnacion Carbonell Pizarro,173.3316262304392,60.67120310322372
Jesús Torres-Silva,180.70664649853245,51.70955728850814
Wálter Carro Costa,175.064720663338,109.52963073128863
Donato Cuervo Esparza,179.0405782699171,69.23093037382706
Paco Galindo Ariza,165.2171048449578,47.93554497737749
Eladio Buendía León,170.57936721127413,102.61367147010898
Ismael Infante Dalmau,162.66214274734196,76.26703700695253
Hipólito Lucas Carbó,195.0175290742384,72.9783248502125
Dorita Terrón Molina,163.47594666059038,47.154055678830986
María Jesús Sureda Bermejo,179.71258715961324,66.00095700971212
Morena Barba Fortuny,172.57661759271676,61.867189659579154
Jose Ramón Agullo Pizarro,164.32108764587244,64.32582319803032
Cándida Monreal Alfaro,158.76590189220613,78.62905055525145
María Luisa Escrivá Quirós,169.6882946143734,38.565309935921576
Leocadia Calderón Reyes,179.7018286864069,64.10711969316088
Mireia Castell Zamora,151.76645914512207,46.32197829487356
Carmen Gimenez Tejedor,166.02650621352345,41.964992414944895
Zacarías del Mata,176.71047038021845,101.34501793997282
Bonifacio Isidoro Suarez Casado,155.9325949787183,54.36135968301623
Dora Luz Peralta,153.71429934558387,85.14879762137807
Gerardo de Menendez,188.88068590080053,78.85223356783277
Luz Bustos-Hoz,168.35748130080327,60.96892440556689
Alondra Aller Rosales,194.49776798743648,105.82913949428176
Silvia Armengol Solsona,184.30067062291823,103.0868983341014
Eleuterio Santana Río,165.66483046402172,38.48340555693506
María José Guillén Mateo,167.89251978415993,74.98376792129635
Celia Elvira Castilla Quintana,195.70091652055223,57.25854242666529
Marcio de Ortuño,174.96689603533068,31.151761761417287
Pánfilo de Batalla,173.0177445106382,103.10684472015105
Amor Nicolau Vargas,173.33449310587423,50.38844307275684
Charo Pinedo Sanz,140.0,72.55204430047475
Soledad Eva Noriega Casanova,200.0,130.88791643877613
Joaquín Cervantes Barbero,146.4679935372823,28.001342744279764
Flor Ofelia Cortés Rosell,155.30838152804293,51.53534004528727
Heraclio Doménech Azcona,165.00943567677973,64.11726833600272
Marc Peralta Jurado,169.71109706371192,82.62743745013628
Antonia Rosario Bauzà Tejero,168.57452226977597,53.81969294761728
Prudencia Beltran Sales,170.81550309736343,94.69952282827995
Sandra Pozo Morell,163.91257931083246,95.60864474861542
Jose Ignacio Jesús Cobos Arévalo,161.50386533904097,90.43464759610802
Pío Castejón-Barrio,148.65811106897402,50.08691690612662
Leoncio del Hernandez,140.0,28.76625518411391
Lucas Ayuso Gálvez,173.88855146255392,92.99959859094211
Nereida Llopis-Santana,149.05100752018907,43.07544960234286
Florentina Montesinos Taboada,159.3804460383394,62.65071624237509
Luisa Carnero,147.13344800288974,36.57025000994117
Leandra Lorenzo Calderon,151.11522275110536,33.15479619029717
Tomasa del Marí,163.40519429044278,102.18141705294538
Marina Oller Carretero,156.39092784721623,57.672496797141065
Lino Cantero-Ribes,158.24519629116702,61.27845646537526
Georgina Riera-Pedrero,160.33310446154064,37.99412674043697
Chus Molins Valcárcel,166.73602964388965,58.82464465470577
Ariadna Gabaldón,188.5695089834,38.35930593645439
Pascual Galo Campillo Arribas,167.54509569414984,102.65756543685546
Ema Aguilera,166.67549569195842,28.57966110892314
Tomasa Vicens Alcalá,144.95807197832605,55.55050515165336
Tiburcio Palacio Cuervo,161.0661294291498,67.81639722257916
Buenaventura Villalonga,154.08020226044445,53.59302357443649
Cloe Aguilera Bartolomé,180.0312025906654,101.293766511278
Morena Luján Toledo,175.0624701091013,70.32016498869119
Heriberto Isaac Azorin Amador,158.45647833303207,40.53963284540662
Macarena Alcolea Rocha,175.25979788763354,40.78160953075377
Enrique Heraclio Pedraza Rodrigo,153.14986810747013,51.56301782626981
Febe Gómez Mosquera,164.93714054280625,90.97994008417072
Heliodoro Atilio Paredes Barroso,160.58514905893892,39.1251309143411
Candelas Varela Bernal,177.13658177958658,47.44046906625231
